customer_id,date,transaction_amount,plan_type,churn,churn_prediction
CUST_1,2023-01-01,193.524658235208,Basic,0,0
CUST_1,2023-02-01,303.342657256548,Standard,0,0
CUST_1,2023-03-01,38.46096996241769,Standard,0,0
CUST_1,2023-04-01,356.955563120062,Premium,0,0
CUST_1,2023-05-01,417.896893992207,Standard,0,0
CUST_1,2023-06-01,,Premium,0,0
CUST_1,2023-07-01,221.653059134637,Standard,0,0
CUST_1,2023-08-01,78.3519917195005,Standard,0,0
CUST_1,2023-09-01,233.474292266348,Premium,0,0
CUST_1,2023-10-01,261.97487482267,Standard,1,0
CUST_1,2023-11-01,307.696977431705,Basic,1,0
CUST_1,2023-12-01,41.875280562787,Basic,1,0
CUST_2,2023-01-01,483.159696206534,Premium,0,0
CUST_2,2023-02-01,57.859335863128095,Standard,0,0
CUST_2,2023-03-01,69.7987350739416,Premium,1,0
CUST_2,2023-04-01,455.566997018603,Premium,1,0
CUST_2,2023-05-01,334.635919333451,Premium,1,0
CUST_2,2023-06-01,264.833330377127,Premium,1,0
CUST_2,2023-07-01,100.578683207508,Basic,1,0
CUST_2,2023-08-01,389.815083446946,Standard,1,1
CUST_2,2023-09-01,448.465401709548,Premium,1,1
CUST_2,2023-10-01,461.71837516132706,Basic,1,1
CUST_2,2023-11-01,106.031602585381,Basic,1,1
CUST_2,2023-12-01,169.411862074,Premium,1,1
CUST_3,2023-01-01,142.961025569209,Standard,0,0
CUST_3,2023-02-01,147.657909746817,Premium,0,0
CUST_3,2023-03-01,403.07652056947904,Basic,0,0
CUST_3,2023-04-01,388.399936955362,Basic,1,0
CUST_3,2023-05-01,409.576099942869,Basic,1,1
CUST_3,2023-06-01,367.213512340084,Premium,1,1
CUST_3,2023-07-01,46.281879349704305,Basic,1,1
CUST_3,2023-08-01,66.7758391673136,Premium,1,1
CUST_3,2023-09-01,315.416082145503,Basic,1,1
CUST_3,2023-10-01,41.1435916401516,Basic,1,1
CUST_3,2023-11-01,169.339827793106,Basic,1,1
CUST_3,2023-12-01,322.403160964054,Standard,1,1
CUST_4,2023-01-01,241.385313329355,Standard,0,0
CUST_4,2023-02-01,382.78467382228,Premium,0,0
CUST_4,2023-03-01,251.959842218551,Standard,0,0
CUST_4,2023-04-01,22.4553721046066,Basic,1,0
CUST_4,2023-05-01,321.841101519252,Premium,1,0
CUST_4,2023-06-01,259.199638670704,Basic,1,0
CUST_4,2023-07-01,132.153192282949,Basic,1,0
CUST_4,2023-08-01,380.220057886094,Premium,1,0
CUST_4,2023-09-01,47.7201558161086,Basic,1,1
CUST_4,2023-10-01,88.9984307544622,Basic,1,1
CUST_4,2023-11-01,405.978985986564,Premium,1,1
CUST_4,2023-12-01,437.015689191982,Basic,1,1
CUST_5,2023-01-01,101.419328854158,Basic,0,0
CUST_5,2023-02-01,405.64567603039103,Standard,0,0
CUST_5,2023-03-01,63.9254430185616,Premium,0,0
CUST_5,2023-04-01,410.827235302022,Basic,1,0
CUST_5,2023-05-01,260.266178263007,Standard,1,0
CUST_5,2023-06-01,118.832827130658,Basic,1,0
CUST_5,2023-07-01,175.431433987778,Basic,1,0
CUST_5,2023-08-01,168.36943669017,Basic,1,0
CUST_5,2023-09-01,354.479289858637,Standard,1,0
CUST_5,2023-10-01,486.17322053327104,Premium,1,0
CUST_5,2023-11-01,133.373324954428,Basic,1,0
CUST_5,2023-12-01,157.430371810217,Premium,1,0
CUST_6,2023-01-01,28.0746042037211,Basic,0,0
CUST_6,2023-02-01,35.2245881124948,Basic,0,0
CUST_6,2023-03-01,127.385326426816,Basic,0,0
CUST_6,2023-04-01,492.968722514194,Basic,0,0
CUST_6,2023-05-01,383.193611511072,Standard,0,0
CUST_6,2023-06-01,190.213735032434,Basic,0,0
CUST_6,2023-07-01,272.529595196632,Standard,0,0
CUST_6,2023-08-01,167.182231836151,Standard,1,0
CUST_6,2023-09-01,299.537542162239,Premium,1,0
CUST_6,2023-10-01,18.1280361746495,Premium,1,0
CUST_6,2023-11-01,120.98292984699,Standard,1,0
CUST_6,2023-12-01,95.4395502124458,Premium,1,0
CUST_7,2023-01-01,199.500319687263,Standard,0,0
CUST_7,2023-02-01,177.122512014627,Basic,0,0
CUST_7,2023-03-01,439.896283156681,Premium,0,0
CUST_7,2023-04-01,410.438878098596,Basic,0,0
CUST_7,2023-05-01,128.507622541221,Standard,0,0
CUST_7,2023-06-01,451.204848010032,Premium,0,0
CUST_7,2023-07-01,181.112691560204,Standard,0,0
CUST_7,2023-08-01,444.672347889908,Basic,0,0
CUST_7,2023-09-01,51.228582847573904,Standard,0,0
CUST_7,2023-10-01,307.150239233199,Premium,0,1
CUST_7,2023-11-01,335.115866862947,Basic,0,1
CUST_7,2023-12-01,278.879556789627,Standard,0,1
CUST_8,2023-01-01,119.891961635674,Standard,0,0
CUST_8,2023-02-01,169.445852098041,Standard,0,0
CUST_8,2023-03-01,426.119471142147,Premium,0,0
CUST_8,2023-04-01,55.9006362357653,Standard,0,0
CUST_8,2023-05-01,129.554925255751,Standard,0,0
CUST_8,2023-06-01,447.102812036786,Basic,0,0
CUST_8,2023-07-01,256.292175621544,Standard,0,0
CUST_8,2023-08-01,105.669064021042,Basic,0,0
CUST_8,2023-09-01,21.9148235514124,Standard,0,0
CUST_8,2023-10-01,470.824706332928,Premium,0,0
CUST_8,2023-11-01,191.377763125168,Premium,0,0
CUST_8,2023-12-01,219.810232675484,Basic,0,0
CUST_9,2023-01-01,427.974633179006,Standard,0,0
CUST_9,2023-02-01,427.05696904326,Standard,0,1
CUST_9,2023-03-01,282.832618604592,Basic,0,0
CUST_9,2023-04-01,289.329973343789,Premium,0,0
CUST_9,2023-05-01,495.126386551089,Basic,0,0
CUST_9,2023-06-01,439.912805244698,Premium,0,0
CUST_9,2023-07-01,354.217201153684,Standard,0,0
CUST_9,2023-08-01,406.586966184472,Premium,0,0
CUST_9,2023-09-01,457.487870752671,Basic,0,0
CUST_9,2023-10-01,401.16463769372,Basic,0,0
CUST_9,2023-11-01,399.93840802369,Standard,0,0
CUST_9,2023-12-01,194.035646793573,Premium,0,0
CUST_10,2023-01-01,27.6117141604036,Basic,0,0
CUST_10,2023-02-01,150.405213542859,Standard,1,0
CUST_10,2023-03-01,28.3006124871151,Basic,1,0
CUST_10,2023-04-01,186.493414291519,Basic,1,0
CUST_10,2023-05-01,265.899197426854,Premium,1,0
CUST_10,2023-06-01,115.752303473453,Standard,1,0
CUST_10,2023-07-01,51.8202578469463,Premium,1,0
CUST_10,2023-08-01,270.363769468393,Premium,1,0
CUST_10,2023-09-01,322.340651734121,Standard,1,0
CUST_10,2023-10-01,488.167518936642,Standard,1,0
CUST_10,2023-11-01,168.248671741211,Basic,1,0
CUST_10,2023-12-01,142.707803118416,Standard,1,0
CUST_11,2023-01-01,48.4436268577103,Basic,0,0
CUST_11,2023-02-01,419.63025905098095,Premium,0,0
CUST_11,2023-03-01,94.9142168347144,Premium,0,0
CUST_11,2023-04-01,279.121065705999,Standard,0,0
CUST_11,2023-05-01,147.167609503512,Standard,0,0
CUST_11,2023-06-01,281.633485730586,Standard,0,0
CUST_11,2023-07-01,131.388184855567,Premium,0,0
CUST_11,2023-08-01,17.0528094285804,Basic,1,0
CUST_11,2023-09-01,29.9571131362954,Standard,1,0
CUST_11,2023-10-01,354.792351096212,Basic,1,0
CUST_11,2023-11-01,57.9387387189907,Premium,1,0
CUST_11,2023-12-01,242.001167682477,Basic,1,0
CUST_12,2023-01-01,222.587308126607,Premium,0,0
CUST_12,2023-02-01,321.195888925146,Standard,0,0
CUST_12,2023-03-01,316.671358699976,Basic,0,0
CUST_12,2023-04-01,332.759879493283,Standard,0,0
CUST_12,2023-05-01,324.785446321095,Standard,0,0
CUST_12,2023-06-01,470.712818298229,Premium,0,0
CUST_12,2023-07-01,325.211227036753,Premium,0,0
CUST_12,2023-08-01,471.317756300497,Premium,0,0
CUST_12,2023-09-01,453.621814558471,Standard,0,0
CUST_12,2023-10-01,59.3812206749391,Premium,0,0
CUST_12,2023-11-01,344.673318974015,Premium,0,0
CUST_12,2023-12-01,423.988902375033,Basic,0,0
CUST_13,2023-01-01,148.108839638966,Standard,0,0
CUST_13,2023-02-01,318.181994922143,Basic,0,0
CUST_13,2023-03-01,403.705655888576,Standard,0,0
CUST_13,2023-04-01,377.801228304021,Premium,0,0
CUST_13,2023-05-01,212.182661686599,Basic,0,0
CUST_13,2023-06-01,176.993734723979,Premium,0,0
CUST_13,2023-07-01,220.207073413759,Premium,0,0
CUST_13,2023-08-01,60.530695729607,Premium,0,0
CUST_13,2023-09-01,414.964158392793,Premium,0,0
CUST_13,2023-10-01,200.70882257974,Basic,0,0
CUST_13,2023-11-01,54.7304716252054,Premium,0,0
CUST_13,2023-12-01,475.797501999402,Standard,0,0
CUST_14,2023-01-01,229.738305769377,Premium,0,1
CUST_14,2023-02-01,339.534043477749,Basic,0,1
CUST_14,2023-03-01,396.912889969331,Basic,0,1
CUST_14,2023-04-01,38.2037924081557,Standard,0,1
CUST_14,2023-05-01,444.975049551567,Standard,0,1
CUST_14,2023-06-01,80.0659242058896,Standard,0,1
CUST_14,2023-07-01,59.5501113001672,Standard,0,1
CUST_14,2023-08-01,45.6538731184548,Premium,0,1
CUST_14,2023-09-01,49.8609025145309,Basic,0,1
CUST_14,2023-10-01,193.392689920499,Standard,0,1
CUST_14,2023-11-01,474.15180291809105,Premium,0,1
CUST_14,2023-12-01,194.367196910149,Premium,0,1
CUST_15,2023-01-01,283.618082370544,Premium,0,0
CUST_15,2023-02-01,64.4867663300142,Basic,1,0
CUST_15,2023-03-01,239.643714577122,Standard,1,0
CUST_15,2023-04-01,68.2207789713552,Premium,1,0
CUST_15,2023-05-01,328.113048036871,Standard,1,0
CUST_15,2023-06-01,295.850694897608,Basic,1,0
CUST_15,2023-07-01,193.686583966615,Standard,1,0
CUST_15,2023-08-01,435.613572812836,Basic,1,0
CUST_15,2023-09-01,481.9790443259,Premium,1,0
CUST_15,2023-10-01,485.240625086743,Standard,1,0
CUST_15,2023-11-01,446.660125712055,Standard,1,0
CUST_15,2023-12-01,496.552750098457,Premium,1,0
CUST_16,2023-01-01,281.388599356647,Basic,0,0
CUST_16,2023-02-01,318.405332686279,Basic,0,0
CUST_16,2023-03-01,317.503459241191,Standard,0,0
CUST_16,2023-04-01,32.2687263673144,Basic,0,0
CUST_16,2023-05-01,446.229254106549,Standard,0,0
CUST_16,2023-06-01,145.916779660755,Premium,0,0
CUST_16,2023-07-01,183.142591732766,Standard,0,0
CUST_16,2023-08-01,487.453455756422,Standard,0,0
CUST_16,2023-09-01,272.687219508619,Basic,0,0
CUST_16,2023-10-01,345.518274551401,Standard,0,0
CUST_16,2023-11-01,413.043249032353,Standard,0,0
CUST_16,2023-12-01,310.573446008537,Standard,0,0
CUST_17,2023-01-01,434.3713058552,Standard,1,0
CUST_17,2023-02-01,194.467049770244,Standard,1,0
CUST_17,2023-03-01,493.765303364323,Standard,1,0
CUST_17,2023-04-01,301.124050522546,Basic,1,0
CUST_17,2023-05-01,485.258054929156,Standard,1,0
CUST_17,2023-06-01,420.781065308458,Standard,1,0
CUST_17,2023-07-01,213.261556145456,Premium,1,0
CUST_17,2023-08-01,37.6239933589543,Basic,1,0
CUST_17,2023-09-01,408.321494473738,Premium,1,0
CUST_17,2023-10-01,498.352050166214,Premium,1,0
CUST_17,2023-11-01,386.80383343845,Premium,1,0
CUST_17,2023-12-01,426.327221431932,Standard,1,0
CUST_18,2023-01-01,230.766626301946,Basic,0,0
CUST_18,2023-02-01,307.025570880931,Premium,0,0
CUST_18,2023-03-01,312.882837824369,Basic,0,0
CUST_18,2023-04-01,339.070865840472,Basic,0,0
CUST_18,2023-05-01,264.880115544877,Basic,0,1
CUST_18,2023-06-01,284.859606052339,Basic,0,1
CUST_18,2023-07-01,75.667461940814,Standard,0,1
CUST_18,2023-08-01,313.951680163198,Basic,0,1
CUST_18,2023-09-01,76.8220230375172,Basic,0,1
CUST_18,2023-10-01,299.05966655877,Premium,0,1
CUST_18,2023-11-01,453.037760301937,Basic,0,1
CUST_18,2023-12-01,393.98997624316,Standard,0,1
CUST_19,2023-01-01,432.55821728590496,Basic,0,0
CUST_19,2023-02-01,464.027936329132,Standard,0,0
CUST_19,2023-03-01,234.976520556748,Premium,0,0
CUST_19,2023-04-01,171.088289040879,Standard,0,0
CUST_19,2023-05-01,47.1730307732453,Basic,0,0
CUST_19,2023-06-01,84.4323198210242,Standard,0,0
CUST_19,2023-07-01,99.121241355581,Premium,0,0
CUST_19,2023-08-01,242.241203728807,Standard,0,0
CUST_19,2023-09-01,104.221619216249,Premium,0,1
CUST_19,2023-10-01,146.50926612566,Basic,0,1
CUST_19,2023-11-01,69.1115768392944,Basic,0,1
CUST_19,2023-12-01,188.492231913557,Premium,0,1
CUST_20,2023-01-01,29.2629485221385,Premium,0,0
CUST_20,2023-02-01,50.0619256549472,Basic,0,0
CUST_20,2023-03-01,39.9282003288832,Premium,0,0
CUST_20,2023-04-01,376.647248287993,Standard,0,1
CUST_20,2023-05-01,191.531330367777,Standard,0,1
CUST_20,2023-06-01,190.767683389188,Premium,0,1
CUST_20,2023-07-01,27.974769416393,Standard,0,1
CUST_20,2023-08-01,448.651350466728,Premium,0,1
CUST_20,2023-09-01,62.51428555649031,Premium,0,1
CUST_20,2023-10-01,128.810546781018,Basic,0,1
CUST_20,2023-11-01,19.8348869110859,Standard,0,1
CUST_20,2023-12-01,170.473702567178,Standard,0,1
CUST_21,2023-01-01,300.860302241484,Standard,0,0
CUST_21,2023-02-01,254.236677475238,Basic,0,0
CUST_21,2023-03-01,297.552147830231,Premium,0,0
CUST_21,2023-04-01,72.5143483698263,Standard,0,0
CUST_21,2023-05-01,326.499448252485,Premium,0,1
CUST_21,2023-06-01,493.39247190856,Basic,0,1
CUST_21,2023-07-01,59.8734115839978,Basic,0,1
CUST_21,2023-08-01,88.7338728971823,Premium,0,1
CUST_21,2023-09-01,94.9530616944299,Basic,0,1
CUST_21,2023-10-01,267.010580889425,Basic,0,1
CUST_21,2023-11-01,64.8990620623457,Standard,0,1
CUST_21,2023-12-01,434.09849168805,Premium,0,1
CUST_22,2023-01-01,93.7349178211323,Premium,0,0
CUST_22,2023-02-01,,Basic,0,0
CUST_22,2023-03-01,387.051537264049,Premium,0,0
CUST_22,2023-04-01,218.463854922044,Basic,0,0
CUST_22,2023-05-01,66.2700441222097,Premium,0,0
CUST_22,2023-06-01,294.80672849708,Premium,0,0
CUST_22,2023-07-01,270.968821950277,Premium,0,0
CUST_22,2023-08-01,75.8631917000974,Premium,0,0
CUST_22,2023-09-01,167.953384037614,Premium,0,0
CUST_22,2023-10-01,343.936333889725,Basic,0,0
CUST_22,2023-11-01,241.072332389578,Premium,0,1
CUST_22,2023-12-01,465.46928068143507,Basic,0,1
CUST_23,2023-01-01,70.9056395079169,Basic,0,0
CUST_23,2023-02-01,98.8042024211735,Basic,0,0
CUST_23,2023-03-01,291.491825458157,Standard,0,0
CUST_23,2023-04-01,399.680982811346,Standard,0,0
CUST_23,2023-05-01,90.4902409861865,Premium,0,0
CUST_23,2023-06-01,266.302058136869,Basic,0,0
CUST_23,2023-07-01,202.298102637091,Standard,0,0
CUST_23,2023-08-01,194.702770418205,Premium,0,0
CUST_23,2023-09-01,376.32859628636305,Standard,0,0
CUST_23,2023-10-01,450.791540904539,Premium,0,0
CUST_23,2023-11-01,454.171334372628,Basic,0,0
CUST_23,2023-12-01,470.517740570603,Basic,0,0
CUST_24,2023-01-01,78.2433156050598,Standard,0,1
CUST_24,2023-02-01,271.395935068398,Premium,0,1
CUST_24,2023-03-01,84.3206910690481,Standard,0,1
CUST_24,2023-04-01,374.533683360612,Premium,0,1
CUST_24,2023-05-01,383.604756012938,Basic,0,1
CUST_24,2023-06-01,,Standard,0,1
CUST_24,2023-07-01,72.4694445426714,Premium,0,1
CUST_24,2023-08-01,83.4595394008992,Standard,0,1
CUST_24,2023-09-01,362.817902907576,Premium,0,1
CUST_24,2023-10-01,275.934977240322,Premium,0,1
CUST_24,2023-11-01,98.9828812326986,Basic,0,1
CUST_24,2023-12-01,206.417194214184,Premium,0,1
CUST_25,2023-01-01,85.1421875268793,Basic,0,0
CUST_25,2023-02-01,309.612575362977,Standard,0,0
CUST_25,2023-03-01,466.73795841697,Standard,0,0
CUST_25,2023-04-01,462.02469677687503,Premium,0,0
CUST_25,2023-05-01,292.381296481738,Basic,0,0
CUST_25,2023-06-01,370.857675456114,Standard,0,0
CUST_25,2023-07-01,230.911291988025,Standard,0,0
CUST_25,2023-08-01,421.060062358508,Standard,0,0
CUST_25,2023-09-01,436.24921741044307,Basic,0,0
CUST_25,2023-10-01,205.511324896364,Premium,0,0
CUST_25,2023-11-01,403.398189813026,Standard,0,0
CUST_25,2023-12-01,205.102659859562,Standard,0,0
CUST_26,2023-01-01,179.709537239321,Standard,0,0
CUST_26,2023-02-01,231.586791036006,Basic,0,1
CUST_26,2023-03-01,79.0199399861019,Basic,0,1
CUST_26,2023-04-01,215.273470257228,Standard,0,1
CUST_26,2023-05-01,294.488291636241,Basic,1,1
CUST_26,2023-06-01,335.133312288188,Basic,1,1
CUST_26,2023-07-01,480.924455560033,Standard,1,1
CUST_26,2023-08-01,213.165820626242,Premium,1,1
CUST_26,2023-09-01,498.468383404514,Standard,1,1
CUST_26,2023-10-01,301.738658486821,Premium,1,1
CUST_26,2023-11-01,377.480630495597,Basic,1,1
CUST_26,2023-12-01,450.04660182595,Basic,1,1
CUST_27,2023-01-01,103.436983125197,Basic,0,0
CUST_27,2023-02-01,286.772155298682,Standard,0,0
CUST_27,2023-03-01,232.111529026534,Standard,0,0
CUST_27,2023-04-01,206.37389982891,Standard,0,0
CUST_27,2023-05-01,99.1447839426829,Basic,0,0
CUST_27,2023-06-01,192.921564977079,Standard,0,0
CUST_27,2023-07-01,210.279743838067,Basic,0,0
CUST_27,2023-08-01,360.826392135225,Standard,1,0
CUST_27,2023-09-01,118.766359347145,Standard,1,0
CUST_27,2023-10-01,339.227444363377,Basic,1,0
CUST_27,2023-11-01,61.0132051724412,Basic,1,0
CUST_27,2023-12-01,97.4868844066235,Basic,1,0
CUST_28,2023-01-01,126.709562712896,Basic,0,0
CUST_28,2023-02-01,363.910796609273,Basic,0,0
CUST_28,2023-03-01,204.619929513043,Basic,0,1
CUST_28,2023-04-01,153.642387827897,Basic,1,1
CUST_28,2023-05-01,51.8991801186894,Standard,1,1
CUST_28,2023-06-01,23.0007798981717,Premium,1,1
CUST_28,2023-07-01,295.690364875149,Premium,1,1
CUST_28,2023-08-01,447.409138427718,Standard,1,1
CUST_28,2023-09-01,177.490502331959,Basic,1,1
CUST_28,2023-10-01,196.049280001961,Premium,1,1
CUST_28,2023-11-01,141.351184003209,Standard,1,1
CUST_28,2023-12-01,210.611709573708,Standard,1,1
CUST_29,2023-01-01,223.701999276305,Premium,0,0
CUST_29,2023-02-01,384.166839138283,Premium,0,0
CUST_29,2023-03-01,248.841287142262,Premium,0,0
CUST_29,2023-04-01,218.354617189924,Standard,0,0
CUST_29,2023-05-01,275.400765183825,Premium,0,0
CUST_29,2023-06-01,78.2844762956838,Basic,0,0
CUST_29,2023-07-01,267.588189328316,Standard,0,0
CUST_29,2023-08-01,19.0114315082587,Basic,0,0
CUST_29,2023-09-01,292.493073001984,Basic,0,0
CUST_29,2023-10-01,329.195990292413,Standard,0,0
CUST_29,2023-11-01,15.3879560426554,Premium,0,0
CUST_29,2023-12-01,438.206138005632,Premium,0,0
CUST_30,2023-01-01,335.867970527665,Standard,0,1
CUST_30,2023-02-01,215.197557197116,Standard,0,1
CUST_30,2023-03-01,33.013323719777,Standard,0,1
CUST_30,2023-04-01,50.571347283312,Premium,0,1
CUST_30,2023-05-01,200.754850880569,Premium,0,1
CUST_30,2023-06-01,362.33249354028,Premium,0,1
CUST_30,2023-07-01,243.264697077559,Basic,0,1
CUST_30,2023-08-01,368.96032763302304,Premium,1,1
CUST_30,2023-09-01,138.509381706914,Standard,1,1
CUST_30,2023-10-01,35.1986486072827,Basic,1,1
CUST_30,2023-11-01,302.452995969276,Basic,1,1
CUST_30,2023-12-01,387.746979835453,Premium,1,1
CUST_31,2023-01-01,46.8175130505463,Basic,0,0
CUST_31,2023-02-01,347.317174249591,Standard,0,0
CUST_31,2023-03-01,411.360135660358,Premium,0,0
CUST_31,2023-04-01,143.351117242682,Standard,0,0
CUST_31,2023-05-01,54.87521593005071,Standard,0,0
CUST_31,2023-06-01,475.616303372193,Premium,0,0
CUST_31,2023-07-01,275.531464215396,Premium,0,0
CUST_31,2023-08-01,405.21496245211,Standard,0,0
CUST_31,2023-09-01,426.105869267006,Premium,0,0
CUST_31,2023-10-01,118.392626491605,Standard,0,0
CUST_31,2023-11-01,29.3191375705679,Premium,0,0
CUST_31,2023-12-01,98.4819191123934,Basic,0,0
CUST_32,2023-01-01,26.6335295070414,Premium,0,0
CUST_32,2023-02-01,462.9541357345,Standard,0,0
CUST_32,2023-03-01,242.364966162157,Standard,0,0
CUST_32,2023-04-01,166.359231889195,Basic,1,0
CUST_32,2023-05-01,302.172240456206,Basic,1,0
CUST_32,2023-06-01,69.0777740308666,Basic,1,0
CUST_32,2023-07-01,351.181500180289,Standard,1,0
CUST_32,2023-08-01,365.135718049093,Standard,1,0
CUST_32,2023-09-01,164.492265536999,Premium,1,0
CUST_32,2023-10-01,397.454350771092,Standard,1,0
CUST_32,2023-11-01,316.686774454135,Basic,1,0
CUST_32,2023-12-01,311.772962209329,Basic,1,0
CUST_33,2023-01-01,21.9563829627036,Basic,1,0
CUST_33,2023-02-01,438.603819615258,Standard,1,0
CUST_33,2023-03-01,470.14317227131903,Premium,1,0
CUST_33,2023-04-01,498.987714161335,Standard,1,0
CUST_33,2023-05-01,385.922261576252,Standard,1,0
CUST_33,2023-06-01,245.139053948915,Basic,1,0
CUST_33,2023-07-01,438.101785951306,Standard,1,0
CUST_33,2023-08-01,386.453972793614,Standard,1,0
CUST_33,2023-09-01,216.464931115764,Premium,1,0
CUST_33,2023-10-01,127.000801426468,Basic,1,0
CUST_33,2023-11-01,183.764857243981,Basic,1,0
CUST_33,2023-12-01,155.190979023435,Basic,1,0
CUST_34,2023-01-01,30.6256629218173,Premium,0,0
CUST_34,2023-02-01,219.608835530573,Standard,0,1
CUST_34,2023-03-01,116.944405053881,Standard,0,1
CUST_34,2023-04-01,53.8113911330072,Standard,0,1
